"neighborhood","url","ds","area","title.short"
"lefferts+gardens","www.dnainfo.com/new-york/20150605/crown-heights/group-hurled-glass-bottles-at-passing-car-on-montgomery-street-police","20150605","crown-heights","group hurled glass bottles at passing car on montgomery street police"
"lefferts+gardens","www.dnainfo.com/new-york/20150604/prospect-heights/locals-push-for-middle-school-at-atlantic-yards-site","20150604","prospect-heights","locals push for middle school at atlantic yards site"
"lefferts+gardens","www.dnainfo.com/new-york/20150603/prospect-heights/new-childrens-garden-opens-this-weekend-at-brooklyn-botanic-garden","20150603","prospect-heights","new childrens garden opens this weekend at brooklyn botanic garden"
"lefferts+gardens","www.dnainfo.com/new-york/20150603/crown-heights/woman-choked-unconscious-raped-crown-heights-basement-police-say","20150603","crown-heights","woman choked unconscious raped crown heights basement police say"
"lefferts+gardens","www.dnainfo.com/new-york/20150602/crown-heights/woman-dies-after-being-thrown-from-car-crown-heights-crash-police-say","20150602","crown-heights","woman dies after being thrown from car crown heights crash police say"
"lefferts+gardens","www.dnainfo.com/new-york/20150522/crown-heights/7-things-do-your-brooklyn-neighborhood-this-memorial-day-weekend","20150522","crown-heights","7 things do your brooklyn neighborhood this memorial day weekend"
"lefferts+gardens","www.dnainfo.com/new-york/20150520/crown-heights/video-activist-arrested-amid-vote-on-controversial-crown-heights-rezoning","20150520","crown-heights","video activist arrested amid vote on controversial crown heights rezoning"
"lefferts+gardens","www.dnainfo.com/new-york/20150518/crown-heights/demolition-makes-way-for-new-7-story-apartment-building-crown-heights","20150518","crown-heights","demolition makes way for new 7 story apartment building crown heights"
"lefferts+gardens","www.dnainfo.com/new-york/20150518/prospect-lefferts-gardens/prospect-lefferts-gardens-working-moms-fundraise-for-new-web-series","20150518","prospect-lefferts-gardens","prospect lefferts gardens working moms fundraise for new web series"
"lefferts+gardens","www.dnainfo.com/new-york/20150514/crown-heights/dean-of-medgar-evers-college-dies-philadelphia-train-derailment","20150514","crown-heights","dean of medgar evers college dies philadelphia train derailment"
"lefferts+gardens","www.dnainfo.com/new-york/20150513/prospect-heights/subway-dancers-perform-train-car-exhibit-at-brooklyn-museum","20150513","prospect-heights","subway dancers perform train car exhibit at brooklyn museum"
"lefferts+gardens","www.dnainfo.com/new-york/20150513/park-slope/how-grassroots-efforts-are-making-solar-energy-more-affordable-nyc","20150513","park-slope","how grassroots efforts are making solar energy more affordable nyc"
"lefferts+gardens","www.dnainfo.com/new-york/20150511/prospect-lefferts-gardens/saturday-night-stand-up-coming-new-prospect-lefferts-garden-venue","20150511","prospect-lefferts-gardens","saturday night stand up coming new prospect lefferts garden venue"
"lefferts+gardens","www.dnainfo.com/new-york/20150511/prospect-lefferts-gardens/map-13-new-buildings-coming-crown-heights-prospect-lefferts","20150511","prospect-lefferts-gardens","map 13 new buildings coming crown heights prospect lefferts"
"lefferts+gardens","www.dnainfo.com/new-york/20150507/crown-heights/yearlong-crown-heights-rezoning-fight-activists-earn-respect-ire","20150507","crown-heights","yearlong crown heights rezoning fight activists earn respect ire"
"lefferts+gardens","www.dnainfo.com/new-york/20150506/prospect-lefferts-gardens/wfp-candidate-diana-richardson-wins-special-election-for-bk-assembly-seat","20150506","prospect-lefferts-gardens","wfp candidate diana richardson wins special election for bk assembly seat"
"lefferts+gardens","www.dnainfo.com/new-york/20150421/sunset-park/devils-footprint-toy-gorillas-6-unofficial-brooklyn-landmarks","20150421","sunset-park","devils footprint toy gorillas 6 unofficial brooklyn landmarks"
"lefferts+gardens","www.dnainfo.com/new-york/20150420/crown-heights/21-year-old-brooklyn-woman-found-dead-on-fire-escape-apparent-suicide","20150420","crown-heights","21 year old brooklyn woman found dead on fire escape apparent suicide"
"lefferts+gardens","www.dnainfo.com/new-york/20150416/prospect-heights/more-dessert-coffee-spots-coming-crown-heights-as-spirited-closes","20150416","prospect-heights","more dessert coffee spots coming crown heights as spirited closes"
"lefferts+gardens","www.dnainfo.com/new-york/20150417/park-slope/7-things-do-your-brooklyn-neighborhood-this-weekend","20150417","park-slope","7 things do your brooklyn neighborhood this weekend"
"lefferts+gardens","www.dnainfo.com/new-york/20150416/inwood/map-where-can-average-new-yorker-afford-studio-apartment","20150416","inwood","map where can average new yorker afford studio apartment"
"lefferts+gardens","www.dnainfo.com/new-york/20150415/crown-heights/crown-heights-police-investigating-swastika-gentrification-graffiti","20150415","crown-heights","crown heights police investigating swastika gentrification graffiti"
"lefferts+gardens","www.dnainfo.com/new-york/20150413/crown-heights/which-farm-share-should-you-join-crown-heights-this-summer","20150413","crown-heights","which farm share should you join crown heights this summer"
"lefferts+gardens","www.dnainfo.com/new-york/20150414/prospect-heights/photos-first-cherry-blossoms-of-2015-appear-at-brooklyn-botanic-garden","20150414","prospect-heights","photos first cherry blossoms of 2015 appear at brooklyn botanic garden"
"lefferts+gardens","www.dnainfo.com/new-york/20150413/crown-heights/brooklyn-man-dead-after-car-crash-into-crown-heights-gas-station","20150413","crown-heights","brooklyn man dead after car crash into crown heights gas station"
"lefferts+gardens","www.dnainfo.com/new-york/20150410/crown-heights/crown-heights-community-board-backs-land-use-changes-for-manufacturing-zone","20150410","crown-heights","crown heights community board backs land use changes for manufacturing zone"
"lefferts+gardens","www.dnainfo.com/new-york/20150408/crown-heights/historical-fiction-writing-class-comes-weeksville-heritage-center","20150408","crown-heights","historical fiction writing class comes weeksville heritage center"
"lefferts+gardens","www.dnainfo.com/new-york/20150330/crown-heights/brooklyn-brackets-raskins-fish-market-named-top-neighborhood-institution","20150330","crown-heights","brooklyn brackets raskins fish market named top neighborhood institution"
"lefferts+gardens","www.dnainfo.com/new-york/20150325/crown-heights/invalid-vote-on-crown-heights-rezoning-sends-debate-back-committee-again","20150325","crown-heights","invalid vote on crown heights rezoning sends debate back committee again"
"lefferts+gardens","www.dnainfo.com/new-york/20150325/crown-heights/man-steals-350-crown-heights-deli-stick-up-police-say","20150325","crown-heights","man steals 350 crown heights deli stick up police say"
"lefferts+gardens","www.dnainfo.com/new-york/20150324/crown-heights/more-than-600-homes-added-crown-heights-historic-district","20150324","crown-heights","more than 600 homes added crown heights historic district"
"lefferts+gardens","www.dnainfo.com/new-york/20150324/crown-heights/photos-dog-found-garbage-recovering-brooklyn-rescue-group-says","20150324","crown-heights","photos dog found garbage recovering brooklyn rescue group says"
"lefferts+gardens","www.dnainfo.com/new-york/20150318/prospect-heights/documentary-on-feminist-fireworks-display-coming-brooklyn-museum","20150318","prospect-heights","documentary on feminist fireworks display coming brooklyn museum"
"lefferts+gardens","www.dnainfo.com/new-york/20150318/crown-heights/police-remove-protester-from-crown-heights-rezoning-meeting-again","20150318","crown-heights","police remove protester from crown heights rezoning meeting again"
"lefferts+gardens","www.dnainfo.com/new-york/20150316/prospect-heights/strangers-approached-kids-near-4-city-schools-this-month-officials-warn","20150316","prospect-heights","strangers approached kids near 4 city schools this month officials warn"
"lefferts+gardens","www.dnainfo.com/new-york/20150310/crown-heights/map-10-new-businesses-opening-on-nostrand-ave-crown-heights","20150310","crown-heights","map 10 new businesses opening on nostrand ave crown heights"
"lefferts+gardens","www.dnainfo.com/new-york/20150315/prospect-heights/4-things-for-you-do-new-york-citys-neighborhoods-this-week","20150315","prospect-heights","4 things for you do new york citys neighborhoods this week"
"lefferts+gardens","www.dnainfo.com/new-york/20150312/prospect-heights/severed-goat-head-discovered-again-brooklyn-park","20150312","prospect-heights","severed goat head discovered again brooklyn park"
"lefferts+gardens","www.dnainfo.com/new-york/20150304/crown-heights/brooklyn-brackets-vote-for-your-favorite-burger-joint-borough","20150304","crown-heights","brooklyn brackets vote for your favorite burger joint borough"
"lefferts+gardens","www.dnainfo.com/new-york/20150303/prospect-heights/booze-dinner-service-coming-toms-restaurant-prospect-heights","20150303","prospect-heights","booze dinner service coming toms restaurant prospect heights"
"lefferts+gardens","www.dnainfo.com/new-york/20150302/crown-heights/late-entry-crown-heights-assembly-race-snags-democratic-nomination","20150302","crown-heights","late entry crown heights assembly race snags democratic nomination"
"lefferts+gardens","www.dnainfo.com/new-york/20150302/crown-heights/bar-with-1940s-miami-beach-vibe-open-crown-heights","20150302","crown-heights","bar with 1940s miami beach vibe open crown heights"
"lefferts+gardens","www.dnainfo.com/new-york/20150227/east-harlem/open-house-agenda-4-apartments-see-this-weekend","20150227","east-harlem","open house agenda 4 apartments see this weekend"
"lefferts+gardens","www.dnainfo.com/new-york/20150227/crown-heights/photos-free-co-working-space-available-for-crown-heights-nonprofits","20150227","crown-heights","photos free co working space available for crown heights nonprofits"
"lefferts+gardens","www.dnainfo.com/new-york/20150224/prospect-heights/barclays-center-iron-worker-dies-after-being-hit-by-steel-joists","20150224","prospect-heights","barclays center iron worker dies after being hit by steel joists"
"lefferts+gardens","www.dnainfo.com/new-york/20150224/crown-heights/map-find-your-perfect-crown-heights-coffee-shop","20150224","crown-heights","map find your perfect crown heights coffee shop"
"lefferts+gardens","www.dnainfo.com/new-york/20150220/new-dorp/under-judges-orders-cuomo-picks-election-date-replace-grimm-camara","20150220","new-dorp","under judges orders cuomo picks election date replace grimm camara"
"lefferts+gardens","www.dnainfo.com/new-york/20150220/crown-heights/city-offers-tax-break-brooklyn-landlord-keep-700-units-rent-regulated","20150220","crown-heights","city offers tax break brooklyn landlord keep 700 units rent regulated"
"lefferts+gardens","www.dnainfo.com/new-york/20150218/prospect-lefferts-gardens/condos-planned-for-clarkson-avenue-parking-lot-that-sold-for-135m","20150218","prospect-lefferts-gardens","condos planned for clarkson avenue parking lot that sold for 135m"
"lefferts+gardens","www.dnainfo.com/new-york/20150205/crown-heights/studio-prices-crown-heights-jumped-22-percent-last-year","20150205","crown-heights","studio prices crown heights jumped 22 percent last year"
"lefferts+gardens","www.dnainfo.com/new-york/20150205/crown-heights/man-tries-rape-woman-crown-heights-after-offering-money-for-sex-nypd","20150205","crown-heights","man tries rape woman crown heights after offering money for sex nypd"
"lefferts+gardens","www.dnainfo.com/new-york/20150204/crown-heights/bergen-street-community-garden-gets-protection-from-development","20150204","crown-heights","bergen street community garden gets protection from development"
"lefferts+gardens","www.dnainfo.com/new-york/20150130/crown-heights/harlem-based-manhattanville-coffee-shop-opens-new-location-crown-heights","20150130","crown-heights","harlem based manhattanville coffee shop opens new location crown heights"
"lefferts+gardens","www.dnainfo.com/new-york/20150129/prospect-heights/citys-bid-for-2016-dnc-now-includes-20m-help-from-anna-wintour","20150129","prospect-heights","citys bid for 2016 dnc now includes 20m help from anna wintour"
"lefferts+gardens","www.dnainfo.com/new-york/20150129/crown-heights/3-possible-candidates-come-forward-for-vacant-brooklyn-assembly-seat","20150129","crown-heights","3 possible candidates come forward for vacant brooklyn assembly seat"
"lefferts+gardens","www.dnainfo.com/new-york/20150127/prospect-heights/brooklyn-post-office-nixes-prospect-heights-move-after-zip-code-snafu","20150127","prospect-heights","brooklyn post office nixes prospect heights move after zip code snafu"
"lefferts+gardens","www.dnainfo.com/new-york/20150127/prospect-heights/rebuilt-childrens-garden-open-at-brooklyn-botanic-garden-june","20150127","prospect-heights","rebuilt childrens garden open at brooklyn botanic garden june"
